i,discounted
1657,0
1658,5.59777
1659,0
1660,2.12871
1661,0.833706
1662,0
1663,0
1664,0
1665,0
1666,1.99552
1667,0
1668,0.943985
1669,0
1670,0.277961
1671,0
1672,0
1673,1.00506
1674,2.77549
1675,5.76491
1676,1.33335
1677,0
1678,4.67802
1679,0
1680,2.1561
1681,1.62552
1682,1.25374
1683,0
1684,5.20787
1685,0
1686,2.27313
1687,4.79034
1688,0.942431
1689,0
1690,0
1691,0
1692,3.82759
1693,1.33033
1694,0.448637
1695,0
1696,0
1697,0
1698,9.56037
1699,2.7903
1700,0
1701,2.39835
1702,0
1703,2.22445
1704,0
1705,0
1706,0
1707,1.67929
1708,0
1709,0
1710,0
1711,0
1712,0.758642
1713,0.665669
1714,0
1715,4.28356
1716,0
1717,0.896948
1718,0.36976
1719,7.38571
1720,0
1721,2.92782
1722,0
1723,0
1724,0
1725,0
1726,0
1727,2.62705
1728,7.95896
1729,0
1730,1.22987
1731,0
1732,1.16108
1733,0
1734,5.9924
1735,3.48024
1736,3.40922
1737,0
1738,0
1739,0
1740,0.50377
1741,0
1742,0
1743,0
1744,2.49208
1745,0
1746,2.39886
1747,0
1748,0
1749,2.60004
1750,1.81707
1751,0
1752,0
1753,0.158181
1754,1.16601
1755,0
1756,0
1757,0
1758,2.5489
1759,3.7925
1760,2.69732
1761,0
1762,0
1763,0.692165
1764,0
1765,0
1766,0
1767,6.2717
1768,0.554242
1769,1.44388
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1.79315
1776,2.53466
1777,4.1392
1778,0
1779,5.13249
1780,0.0133224
1781,3.09654
1782,0
1783,0
1784,0
1785,0
1786,0.270586
1787,0
1788,0
1789,5.41809
1790,3.54615
1791,0
1792,0
1793,0
1794,0.488706
1795,0
1796,0
1797,0
1798,0
1799,1.64761
1800,0.169982
1801,0
1802,0
1803,0.764989
1804,0
1805,0
1806,9.67852
1807,1.5121
1808,0.289571
1809,0
1810,0.270066
1811,0
1812,0
1813,0
1814,3.46838
1815,0.718561
1816,1.93005
1817,3.47003
1818,0
1819,0
1820,4.36472
1821,0
1822,1.31282
1823,1.14856
1824,0
1825,0
1826,1.45637
1827,0
1828,0
1829,0
1830,0
1831,0
1832,2.87295
1833,0
1834,0
1835,0
1836,0.408414
1837,0
1838,3.69302
1839,0
1840,0.0221061
1841,2.13161
1842,0
1843,0
1844,0
1845,3.71204
1846,1.39329
1847,1.41291
1848,1.84524
1849,0
1850,0
1851,1.48783
1852,0
1853,0.0688101
1854,0
1855,0
1856,0
1857,0
1858,0
1859,4.11452
1860,1.13732
1861,0
1862,0
1863,0
1864,0
1865,2.14848
1866,4.30105
1867,0
1868,1.45891
1869,0
1870,3.43167
1871,0
1872,4.11287
1873,0
1874,2.07477
1875,4.99702
1876,0
1877,0
1878,0
1879,1.09676
1880,0
1881,0
1882,0.618054
1883,3.07179
1884,0
1885,1.96895
1886,0
1887,3.23107
1888,0
1889,0
1890,2.71227
1891,0
1892,0.733454
1893,0
1894,0
1895,0.35246
1896,0
1897,0
1898,1.68705
1899,0
1900,0.5522
1901,2.93557
1902,0
1903,0
1904,0
1905,0.0597617
1906,0
1907,0
1908,0
1909,3.23055
1910,2.30713
1911,0
1912,0
1913,0
1914,0
1915,0.779746
1916,0.703146
1917,0
1918,0.884451
1919,0
1920,3.12135
1921,5.71985
1922,0
1923,0
1924,2.01472
1925,0
1926,0
1927,3.76299
1928,2.71394
1929,0.811779
1930,0.544826
1931,2.65673
1932,0
1933,5.68543
1934,1.08253
1935,0
1936,0
1937,0.345987
1938,0.100973
1939,1.22744
1940,7.15587
1941,0
1942,1.46989
1943,0.946599
1944,0.197689
1945,0
1946,0
1947,2.78181
1948,0
1949,1.71016
1950,2.42471
1951,1.17593
1952,0
1953,0.36478
1954,0
1955,0.759247
1956,4.54755
1957,0
1958,6.86097
1959,5.20092
1960,3.56854
1961,0
1962,0
1963,2.25445
1964,3.76195
1965,0
1966,3.64056
1967,0.155156
1968,0
1969,0
1970,4.95834
1971,5.32874
1972,2.77988
1973,0
1974,0.518812
1975,0
1976,4.59685
1977,5.98704
1978,5.38262
1979,1.28396
1980,3.60983
1981,0
1982,0
1983,0
1984,0.385424
1985,0
1986,0
1987,5.39512
1988,0
1989,0.347954
1990,0.569218
1991,0
1992,0
1993,0
1994,2.80308
1995,2.9546
1996,0.356578
1997,4.73248
1998,0
1999,1.76608
2000,0
2001,0
2002,1.86472
2003,0
2004,3.55489
2005,0
2006,0
2007,0
2008,0
2009,4.09976
2010,4.48788
2011,1.89295
2012,0
2013,0.445501
2014,0
2015,3.28748
2016,0
2017,0
2018,2.43437
2019,0.147068
2020,4.84107
2021,0
2022,0
2023,0
2024,0
2025,0.379132
2026,0
2027,0
2028,0
2029,0
2030,0
2031,1.43957
2032,0
2033,0
2034,0.601276
2035,0
2036,0
2037,0
2038,0
2039,0
2040,5.05298
2041,0
2042,0
